t,x,z,theta,xdot,zdot,thetadot,TWR,delta
12.409,42.95301499,128.5079522,-0.02268621862,-4.076963125,-11.37371184,0.0174848073,1.072988345,0.01379027219
12.41,42.94893802,128.4965785,-0.02266873382,-4.077056763,-11.37299624,0.01748190426,1.072986259,0.0137933548
12.411,42.94486097,128.4852055,-0.02265125191,-4.077150184,-11.37228066,0.01747900057,1.072984172,0.01379643494
12.412,42.94078382,128.4738333,-0.02263377291,-4.077243388,-11.3715651,0.01747609625,1.072982085,0.01379951262
12.413,42.93670657,128.4624617,-0.02261629682,-4.077336376,-11.37084956,0.01747319128,1.072979996,0.01380258783
12.414,42.93262924,128.4510908,-0.02259882363,-4.077429147,-11.37013403,0.01747028567,1.072977907,0.01380566057
12.415,42.92855181,128.4397207,-0.02258135334,-4.077521702,-11.36941852,0.01746737942,1.072975817,0.01380873085
12.416,42.92447429,128.4283513,-0.02256388596,-4.077614041,-11.36870304,0.01746447253,1.072973726,0.01381179866
12.417,42.92039667,128.4169826,-0.02254642149,-4.077706163,-11.36798757,0.01746156499,1.072971633,0.01381486401
12.418,42.91631897,128.4056146,-0.02252895992,-4.077798069,-11.36727212,0.01745865682,1.072969541,0.01381792689
12.419,42.91224117,128.3942473,-0.02251150127,-4.077889759,-11.36655668,0.01745574801,1.072967447,0.01382098731
12.42,42.90816328,128.3828808,-0.02249404552,-4.077981232,-11.36584127,0.01745283856,1.072965352,0.01382404527
12.421,42.9040853,128.3715149,-0.02247659268,-4.07807249,-11.36512588,0.01744992848,1.072963257,0.01382710077
12.422,42.90000722,128.3601498,-0.02245914275,-4.078163531,-11.3644105,0.01744701775,1.07296116,0.0138301538
12.423,42.89592906,128.3487854,-0.02244169573,-4.078254356,-11.36369514,0.01744410639,1.072959063,0.01383320438
12.424,42.89185081,128.3374217,-0.02242425163,-4.078344966,-11.36297981,0.01744119439,1.072956964,0.01383625249
12.425,42.88777246,128.3260587,-0.02240681043,-4.07843536,-11.36226449,0.01743828176,1.072954865,0.01383929815
12.426,42.88369403,128.3146965,-0.02238937215,-4.078525537,-11.36154919,0.01743536849,1.072952765,0.01384234135
12.427,42.8796155,128.3033349,-0.02237193678,-4.0786155,-11.3608339,0.01743245458,1.072950664,0.01384538209
12.428,42.87553688,128.2919741,-0.02235450433,-4.078705246,-11.36011864,0.01742954004,1.072948563,0.01384842037
12.429,42.87145818,128.280614,-0.02233707479,-4.078794777,-11.3594034,0.01742662487,1.07294646,0.0138514562
12.43,42.86737938,128.2692545,-0.02231964816,-4.078884092,-11.35868817,0.01742370907,1.072944356,0.01385448957
12.431,42.8633005,128.2578959,-0.02230222445,-4.078973192,-11.35797296,0.01742079263,1.072942252,0.01385752048
12.432,42.85922153,128.2465379,-0.02228480366,-4.079062076,-11.35725777,0.01741787556,1.072940147,0.01386054895
12.433,42.85514247,128.2351806,-0.02226738579,-4.079150745,-11.3565426,0.01741495785,1.07293804,0.01386357495
12.434,42.85106331,128.2238241,-0.02224997083,-4.079239198,-11.35582745,0.01741203952,1.072935933,0.01386659851
12.435,42.84698408,128.2124683,-0.02223255879,-4.079327436,-11.35511232,0.01740912056,1.072933825,0.01386961961
12.436,42.84290475,128.2011131,-0.02221514967,-4.079415459,-11.35439721,0.01740620096,1.072931716,0.01387263826
12.437,42.83882533,128.1897587,-0.02219774347,-4.079503267,-11.35368212,0.01740328074,1.072929607,0.01387565446
12.438,42.83474583,128.1784051,-0.02218034019,-4.07959086,-11.35296704,0.01740035988,1.072927496,0.01387866821
12.439,42.83066624,128.1670521,-0.02216293983,-4.079678237,-11.35225198,0.0173974384,1.072925385,0.0138816795
12.44,42.82658656,128.1556998,-0.02214554239,-4.0797654,-11.35153695,0.01739451629,1.072923272,0.01388468835
12.441,42.8225068,128.1443483,-0.02212814787,-4.079852347,-11.35082193,0.01739159355,1.072921159,0.01388769475
12.442,42.81842694,128.1329975,-0.02211075628,-4.07993908,-11.35010693,0.01738867019,1.072919045,0.01389069871
12.443,42.814347,128.1216474,-0.02209336761,-4.080025598,-11.34939195,0.0173857462,1.07291693,0.01389370021
12.444,42.81026698,128.110298,-0.02207598186,-4.080111901,-11.34867699,0.01738282158,1.072914814,0.01389669927
12.445,42.80618687,128.0989493,-0.02205859904,-4.080197989,-11.34796205,0.01737989634,1.072912697,0.01389969589
12.446,42.80210667,128.0876014,-0.02204121914,-4.080283863,-11.34724712,0.01737697047,1.072910579,0.01390269005
12.447,42.79802638,128.0762541,-0.02202384217,-4.080369522,-11.34653222,0.01737404398,1.072908461,0.01390568178
12.448,42.79394601,128.0649076,-0.02200646813,-4.080454967,-11.34581733,0.01737111686,1.072906341,0.01390867106
12.449,42.78986556,128.0535618,-0.02198909701,-4.080540197,-11.34510247,0.01736818912,1.072904221,0.01391165789
12.45,42.78578502,128.0422167,-0.02197172882,-4.080625213,-11.34438762,0.01736526076,1.0729021,0.01391464229
12.451,42.78170439,128.0308723,-0.02195436356,-4.080710014,-11.34367279,0.01736233177,1.072899978,0.01391762424
12.452,42.77762368,128.0195286,-0.02193700123,-4.080794601,-11.34295798,0.01735940217,1.072897855,0.01392060375
12.453,42.77354289,128.0081856,-0.02191964183,-4.080878974,-11.34224319,0.01735647194,1.072895731,0.01392358082
12.454,42.76946201,127.9968434,-0.02190228536,-4.080963132,-11.34152842,0.01735354109,1.072893606,0.01392655545
12.455,42.76538105,127.9855019,-0.02188493182,-4.081047076,-11.34081367,0.01735060962,1.072891481,0.01392952764
12.456,42.7613,127.974161,-0.02186758121,-4.081130807,-11.34009894,0.01734767753,1.072889354,0.01393249739
12.457,42.75721887,127.9628209,-0.02185023353,-4.081214323,-11.33938423,0.01734474482,1.072887227,0.01393546471
12.458,42.75313766,127.9514816,-0.02183288878,-4.081297625,-11.33866953,0.0173418115,1.072885099,0.01393842958
12.459,42.74905636,127.9401429,-0.02181554697,-4.081380714,-11.33795486,0.01733887755,1.07288297,0.01394139202
12.46,42.74497498,127.9288049,-0.02179820809,-4.081463588,-11.3372402,0.01733594299,1.07288084,0.01394435203
12.461,42.74089351,127.9174677,-0.02178087215,-4.081546249,-11.33652557,0.01733300781,1.072878709,0.0139473096
12.462,42.73681197,127.9061312,-0.02176353914,-4.081628696,-11.33581095,0.01733007201,1.072876577,0.01395026473
12.463,42.73273034,127.8947954,-0.02174620907,-4.081710929,-11.33509635,0.0173271356,1.072874445,0.01395321743
12.464,42.72864863,127.8834603,-0.02172888194,-4.081792948,-11.33438177,0.01732419857,1.072872311,0.0139561677
12.465,42.72456683,127.8721259,-0.02171155774,-4.081874755,-11.33366721,0.01732126093,1.072870177,0.01395911553
12.466,42.72048496,127.8607922,-0.02169423648,-4.081956347,-11.33295267,0.01731832267,1.072868042,0.01396206093
12.467,42.716403,127.8494593,-0.02167691815,-4.082037726,-11.33223815,0.01731538379,1.072865906,0.0139650039
12.468,42.71232097,127.838127,-0.02165960277,-4.082118892,-11.33152365,0.01731244431,1.072863769,0.01396794444
12.469,42.70823885,127.8267955,-0.02164229033,-4.082199844,-11.33080917,0.01730950421,1.072861631,0.01397088255
12.47,42.70415665,127.8154647,-0.02162498082,-4.082280583,-11.3300947,0.0173065635,1.072859493,0.01397381824
12.471,42.70007437,127.8041346,-0.02160767426,-4.082361109,-11.32938026,0.01730362217,1.072857353,0.01397675149
12.472,42.69599201,127.7928052,-0.02159037064,-4.082441422,-11.32866584,0.01730068024,1.072855213,0.01397968231
12.473,42.69190956,127.7814766,-0.02157306996,-4.082521521,-11.32795143,0.01729773769,1.072853071,0.01398261071
12.474,42.68782704,127.7701486,-0.02155577222,-4.082601408,-11.32723705,0.01729479454,1.072850929,0.01398553668
12.475,42.68374444,127.7588214,-0.02153847742,-4.082681081,-11.32652268,0.01729185077,1.072848786,0.01398846022
12.476,42.67966176,127.7474948,-0.02152118557,-4.082760541,-11.32580833,0.01728890639,1.072846643,0.01399138134
12.477,42.675579,127.736169,-0.02150389667,-4.082839789,-11.32509401,0.01728596141,1.072844498,0.01399430003
12.478,42.67149616,127.7248439,-0.0214866107,-4.082918824,-11.3243797,0.01728301582,1.072842352,0.0139972163
12.479,42.66741324,127.7135196,-0.02146932769,-4.082997646,-11.32366541,0.01728006961,1.072840206,0.01400013015
12.48,42.66333024,127.7021959,-0.02145204762,-4.083076255,-11.32295114,0.01727712281,1.072838059,0.01400304157
12.481,42.65924717,127.6908729,-0.0214347705,-4.083154652,-11.32223689,0.01727417539,1.07283591,0.01400595057
12.482,42.65516401,127.6795507,-0.02141749632,-4.083232836,-11.32152266,0.01727122737,1.072833761,0.01400885715
12.483,42.65108078,127.6682292,-0.02140022509,-4.083310807,-11.32080845,0.01726827874,1.072831612,0.01401176131
12.484,42.64699747,127.6569084,-0.02138295681,-4.083388566,-11.32009426,0.01726532951,1.072829461,0.01401466304
12.485,42.64291408,127.6455883,-0.02136569149,-4.083466113,-11.31938009,0.01726237967,1.072827309,0.01401756236
12.486,42.63883061,127.6342689,-0.02134842911,-4.083543447,-11.31866594,0.01725942923,1.072825157,0.01402045926
12.487,42.63474707,127.6229502,-0.02133116968,-4.083620569,-11.31795181,0.01725647818,1.072823003,0.01402335374
12.488,42.63066345,127.6116323,-0.0213139132,-4.083697479,-11.31723769,0.01725352653,1.072820849,0.01402624581
12.489,42.62657975,127.600315,-0.02129665967,-4.083774176,-11.3165236,0.01725057428,1.072818694,0.01402913545
12.49,42.62249598,127.5889985,-0.0212794091,-4.083850662,-11.31580953,0.01724762143,1.072816538,0.01403202268
12.491,42.61841213,127.5776827,-0.02126216148,-4.083926935,-11.31509547,0.01724466797,1.072814382,0.0140349075
12.492,42.6143282,127.5663676,-0.02124491681,-4.084002996,-11.31438144,0.01724171391,1.072812224,0.0140377899
12.493,42.6102442,127.5550532,-0.02122767509,-4.084078845,-11.31366742,0.01723875926,1.072810065,0.01404066989
12.494,42.60616012,127.5437396,-0.02121043633,-4.084154482,-11.31295343,0.017235804,1.072807906,0.01404354746
12.495,42.60207596,127.5324266,-0.02119320053,-4.084229908,-11.31223945,0.01723284814,1.072805746,0.01404642262
12.496,42.59799173,127.5211144,-0.02117596768,-4.084305122,-11.3115255,0.01722989168,1.072803585,0.01404929536
12.497,42.59390743,127.5098029,-0.02115873779,-4.084380124,-11.31081156,0.01722693463,1.072801423,0.0140521657
12.498,42.58982305,127.498492,-0.02114151086,-4.084454914,-11.31009765,0.01722397697,1.07279926,0.01405503362
12.499,42.58573859,127.4871819,-0.02112428688,-4.084529492,-11.30938375,0.01722101872,1.072797097,0.01405789914
12.5,42.58165406,127.4758726,-0.02110706586,-4.084603859,-11.30866987,0.01721805988,1.072794932,0.01406076224
12.501,42.57756946,127.4645639,-0.0210898478,-4.084678015,-11.30795602,0.01721510043,1.072792767,0.01406362294
12.502,42.57348478,127.4532559,-0.0210726327,-4.084751959,-11.30724218,0.01721214039,1.072790601,0.01406648122
12.503,42.56940003,127.4419487,-0.02105542056,-4.084825692,-11.30652836,0.01720917975,1.072788434,0.0140693371
12.504,42.56531521,127.4306422,-0.02103821138,-4.084899213,-11.30581456,0.01720621852,1.072786266,0.01407219058
12.505,42.56123031,127.4193363,-0.02102100516,-4.084972523,-11.30510079,0.01720325669,1.072784097,0.01407504164
12.506,42.55714533,127.4080312,-0.0210038019,-4.085045622,-11.30438703,0.01720029427,1.072781927,0.0140778903
12.507,42.55306029,127.3967269,-0.02098660161,-4.085118509,-11.30367329,0.01719733126,1.072779757,0.01408073656
12.508,42.54897517,127.3854232,-0.02096940428,-4.085191186,-11.30295957,0.01719436765,1.072777586,0.01408358041
12.509,42.54488998,127.3741202,-0.02095220991,-4.085263651,-11.30224587,0.01719140345,1.072775414,0.01408642185
12.51,42.54080471,127.362818,-0.02093501851,-4.085335906,-11.30153219,0.01718843866,1.072773241,0.0140892609
12.511,42.53671938,127.3515164,-0.02091783007,-4.085407949,-11.30081853,0.01718547328,1.072771067,0.01409209754
12.512,42.53263397,127.3402156,-0.0209006446,-4.085479782,-11.3001049,0.01718250731,1.072768892,0.01409493178
12.513,42.52854849,127.3289155,-0.02088346209,-4.085551404,-11.29939128,0.01717954074,1.072766716,0.01409776362
12.514,42.52446294,127.3176161,-0.02086628255,-4.085622815,-11.29867768,0.01717657359,1.07276454,0.01410059306
12.515,42.52037732,127.3063175,-0.02084910597,-4.085694015,-11.2979641,0.01717360584,1.072762363,0.01410342009
12.516,42.51629162,127.2950195,-0.02083193237,-4.085765005,-11.29725054,0.01717063751,1.072760185,0.01410624473
12.517,42.51220586,127.2837222,-0.02081476173,-4.085835784,-11.296537,0.01716766859,1.072758006,0.01410906697
12.518,42.50812002,127.2724257,-0.02079759406,-4.085906353,-11.29582348,0.01716469908,1.072755826,0.01411188682
12.519,42.50403412,127.2611299,-0.02078042936,-4.085976711,-11.29510998,0.01716172898,1.072753645,0.01411470426
12.52,42.49994814,127.2498348,-0.02076326763,-4.086046859,-11.2943965,0.0171587583,1.072751464,0.01411751931
12.521,42.49586209,127.2385404,-0.02074610888,-4.086116796,-11.29368304,0.01715578703,1.072749282,0.01412033196
12.522,42.49177598,127.2272467,-0.02072895309,-4.086186523,-11.2929696,0.01715281518,1.072747098,0.01412314222
12.523,42.48768979,127.2159537,-0.02071180027,-4.08625604,-11.29225618,0.01714984273,1.072744914,0.01412595008
12.524,42.48360353,127.2046615,-0.02069465043,-4.086325346,-11.29154278,0.01714686971,1.072742729,0.01412875555
12.525,42.47951721,127.1933699,-0.02067750356,-4.086394442,-11.2908294,0.0171438961,1.072740544,0.01413155863
12.526,42.47543081,127.1820791,-0.02066035967,-4.086463329,-11.29011604,0.0171409219,1.072738357,0.01413435931
12.527,42.47134435,127.170789,-0.02064321874,-4.086532005,-11.28940271,0.01713794713,1.07273617,0.0141371576
12.528,42.46725782,127.1594996,-0.0206260808,-4.086600471,-11.28868939,0.01713497177,1.072733982,0.0141399535
12.529,42.46317122,127.1482109,-0.02060894582,-4.086668728,-11.28797609,0.01713199582,1.072731793,0.01414274701
12.53,42.45908455,127.1369229,-0.02059181383,-4.086736774,-11.28726281,0.0171290193,1.072729603,0.01414553813
12.531,42.45499781,127.1256356,-0.02057468481,-4.086804611,-11.28654955,0.01712604219,1.072727412,0.01414832686
12.532,42.45091101,127.1143491,-0.02055755877,-4.086872238,-11.28583631,0.01712306451,1.07272522,0.0141511132
12.533,42.44682413,127.1030633,-0.0205404357,-4.086939656,-11.28512309,0.01712008624,1.072723028,0.01415389716
12.534,42.4427372,127.0917781,-0.02052331562,-4.087006863,-11.28440989,0.01711710739,1.072720835,0.01415667872
12.535,42.43865019,127.0804937,-0.02050619851,-4.087073861,-11.28369672,0.01711412797,1.07271864,0.0141594579
12.536,42.43456311,127.06921,-0.02048908438,-4.08714065,-11.28298356,0.01711114796,1.072716445,0.0141622347
12.537,42.43047597,127.057927,-0.02047197323,-4.087207229,-11.28227042,0.01710816738,1.07271425,0.01416500911
12.538,42.42638877,127.0466448,-0.02045486507,-4.087273599,-11.2815573,0.01710518622,1.072712053,0.01416778113
12.539,42.42230149,127.0353632,-0.02043775988,-4.08733976,-11.28084421,0.01710220448,1.072709856,0.01417055077
12.54,42.41821415,127.0240824,-0.02042065768,-4.087405711,-11.28013113,0.01709922217,1.072707657,0.01417331802
12.541,42.41412675,127.0128022,-0.02040355845,-4.087471453,-11.27941807,0.01709623928,1.072705458,0.0141760829
12.542,42.41003928,127.0015228,-0.02038646221,-4.087536985,-11.27870504,0.01709325581,1.072703258,0.01417884539
12.543,42.40595174,126.9902441,-0.02036936896,-4.087602309,-11.27799202,0.01709027177,1.072701057,0.0141816055
12.544,42.40186414,126.9789661,-0.02035227869,-4.087667424,-11.27727902,0.01708728715,1.072698856,0.01418436323
12.545,42.39777647,126.9676889,-0.0203351914,-4.087732329,-11.27656605,0.01708430196,1.072696653,0.01418711857
12.546,42.39368874,126.9564123,-0.0203181071,-4.087797026,-11.27585309,0.0170813162,1.07269445,0.01418987154
12.547,42.38960094,126.9451364,-0.02030102578,-4.087861514,-11.27514016,0.01707832986,1.072692246,0.01419262213
12.548,42.38551308,126.9338613,-0.02028394745,-4.087925793,-11.27442724,0.01707534295,1.072690041,0.01419537035
12.549,42.38142515,126.9225869,-0.02026687211,-4.087989863,-11.27371435,0.01707235546,1.072687835,0.01419811618
12.55,42.37733716,126.9113131,-0.02024979975,-4.088053725,-11.27300147,0.01706936741,1.072685628,0.01420085964
12.551,42.37324911,126.9000401,-0.02023273039,-4.088117378,-11.27228862,0.01706637878,1.072683421,0.01420360072
12.552,42.36916099,126.8887679,-0.02021566401,-4.088180822,-11.27157579,0.01706338959,1.072681212,0.01420633942
12.553,42.36507281,126.8774963,-0.02019860062,-4.088244058,-11.27086298,0.01706039982,1.072679003,0.01420907576
12.554,42.36098457,126.8662254,-0.02018154022,-4.088307085,-11.27015018,0.01705740949,1.072676793,0.01421180971
12.555,42.35689626,126.8549553,-0.02016448281,-4.088369904,-11.26943741,0.01705441858,1.072674582,0.01421454129
12.556,42.35280789,126.8436858,-0.02014742839,-4.088432514,-11.26872466,0.01705142711,1.072672371,0.0142172705
12.557,42.34871946,126.8324171,-0.02013037696,-4.088494917,-11.26801193,0.01704843506,1.072670158,0.01421999734
12.558,42.34463096,126.8211491,-0.02011332853,-4.08855711,-11.26729922,0.01704544245,1.072667945,0.01422272181
12.559,42.34054241,126.8098818,-0.02009628308,-4.088619096,-11.26658653,0.01704244928,1.072665731,0.0142254439
12.56,42.33645379,126.7986152,-0.02007924064,-4.088680874,-11.26587386,0.01703945553,1.072663516,0.01422816363
12.561,42.33236511,126.7873493,-0.02006220118,-4.088742443,-11.26516121,0.01703646122,1.0726613,0.01423088098
12.562,42.32827636,126.7760842,-0.02004516472,-4.088803805,-11.26444858,0.01703346635,1.072659083,0.01423359597
12.563,42.32418756,126.7648197,-0.02002813125,-4.088864958,-11.26373597,0.01703047091,1.072656866,0.01423630859
12.564,42.32009869,126.753556,-0.02001110078,-4.088925904,-11.26302339,0.0170274749,1.072654648,0.01423901884
12.565,42.31600977,126.742293,-0.01999407331,-4.088986642,-11.26231082,0.01702447833,1.072652428,0.01424172672
12.566,42.31192078,126.7310307,-0.01997704883,-4.089047172,-11.26159827,0.0170214812,1.072650209,0.01424443224
12.567,42.30783173,126.7197691,-0.01996002735,-4.089107494,-11.26088575,0.01701848351,1.072647988,0.01424713539
12.568,42.30374263,126.7085082,-0.01994300886,-4.089167609,-11.26017324,0.01701548525,1.072645766,0.01424983617
12.569,42.29965346,126.697248,-0.01992599338,-4.089227516,-11.25946076,0.01701248643,1.072643544,0.01425253459
12.57,42.29556423,126.6859885,-0.01990898089,-4.089287215,-11.25874829,0.01700948704,1.072641321,0.01425523065
12.571,42.29147494,126.6747298,-0.0198919714,-4.089346707,-11.25803585,0.0170064871,1.072639096,0.01425792435
12.572,42.2873856,126.6634718,-0.01987496492,-4.089405991,-11.25732343,0.0170034866,1.072636872,0.01426061568
12.573,42.28329619,126.6522144,-0.01985796143,-4.089465069,-11.25661103,0.01700048553,1.072634646,0.01426330465
